City,Date,Latitude,Longitude,Temperature C,Cloud Cover %,Precipitation mm,Humidity %,Wind Speed km,Snow Depth mm,Snow mm,Conditions
LOS ANGELES,2017-09-22,34.0536,-118.245,19.1,17.6,0.0,60.48,20.0,0.0,0.0,Clear
LOS ANGELES,2017-09-23,34.0536,-118.245,19.3,2.4,0.0,62.91,13.0,0.0,0.0,Clear
LOS ANGELES,2017-09-24,34.0536,-118.245,21.8,0.7,0.0,44.94,14.0,0.0,0.0,Clear
LOS ANGELES,2017-09-25,34.0536,-118.245,23.4,2.4,0.0,29.39,19.0,0.0,0.0,Clear
LOS ANGELES,2017-09-26,34.0536,-118.245,22.4,2.2,0.0,47.75,13.0,0.0,0.0,Clear
LOS ANGELES,2017-09-27,34.0536,-118.245,21.7,10.0,0.0,68.33,13.0,0.0,0.0,Clear
LOS ANGELES,2017-09-28,34.0536,-118.245,22.8,1.3,0.0,59.18,14.0,0.0,0.0,Clear
LOS ANGELES,2017-09-29,34.0536,-118.245,23.2,1.9,0.0,59.94,21.0,0.0,0.0,Clear
LOS ANGELES,2017-09-30,34.0536,-118.245,21.2,24.4,0.0,73.47,14.0,0.0,0.0,Clear
LOS ANGELES,2017-10-01,34.0536,-118.245,21.1,50.5,0.0,68.62,21.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-10-02,34.0536,-118.245,20.8,21.8,0.0,66.8,16.0,0.0,0.0,Clear
LOS ANGELES,2017-10-03,34.0536,-118.245,20.1,52.8,0.0,71.12,16.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-10-04,34.0536,-118.245,20.2,0.9,0.0,59.51,12.0,0.0,0.0,Clear
LOS ANGELES,2017-10-05,34.0536,-118.245,21.1,0.0,0.0,56.15,11.0,0.0,0.0,Clear
LOS ANGELES,2017-10-06,34.0536,-118.245,23.7,0.0,0.0,45.0,9.0,0.0,0.0,Clear
LOS ANGELES,2017-10-07,34.0536,-118.245,24.6,0.7,0.0,35.47,10.0,0.0,0.0,Clear
LOS ANGELES,2017-10-08,34.0536,-118.245,21.2,35.9,0.0,68.64,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-10-09,34.0536,-118.245,22.5,20.8,0.0,54.87,10.0,0.0,0.0,Clear
LOS ANGELES,2017-10-10,34.0536,-118.245,21.5,2.9,0.0,47.99,11.0,0.0,0.0,Clear
LOS ANGELES,2017-10-11,34.0536,-118.245,19.4,20.7,0.0,73.99,13.0,0.0,0.0,Clear
LOS ANGELES,2017-10-12,34.0536,-118.245,19.5,32.3,0.0,71.7,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-10-13,34.0536,-118.245,19.3,15.3,0.0,75.68,17.0,0.0,0.0,Clear
LOS ANGELES,2017-10-14,34.0536,-118.245,21.4,1.0,0.0,62.91,11.0,0.0,0.0,Clear
LOS ANGELES,2017-10-15,34.0536,-118.245,24.9,0.7,0.0,31.15,11.0,0.0,0.0,Clear
LOS ANGELES,2017-10-16,34.0536,-118.245,25.7,2.0,0.0,24.86,13.0,0.0,0.0,Clear
LOS ANGELES,2017-10-17,34.0536,-118.245,25.3,2.7,0.0,32.43,9.0,0.0,0.0,Clear
LOS ANGELES,2017-10-18,34.0536,-118.245,23.4,1.9,0.0,56.73,17.0,0.0,0.0,Clear
LOS ANGELES,2017-10-19,34.0536,-118.245,20.7,23.7,0.0,71.78,9.0,0.0,0.0,Clear
LOS ANGELES,2017-10-20,34.0536,-118.245,19.9,30.8,2.0,66.29,12.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2017-10-21,34.0536,-118.245,20.0,14.9,0.0,47.26,10.0,0.0,0.0,Clear
LOS ANGELES,2017-10-22,34.0536,-118.245,23.9,1.2,0.0,32.6,9.0,0.0,0.0,Clear
LOS ANGELES,2017-10-23,34.0536,-118.245,28.3,0.3,0.0,22.97,10.0,0.0,0.0,Clear
LOS ANGELES,2017-10-24,34.0536,-118.245,29.9,0.6,0.0,25.64,8.0,0.0,0.0,Clear
LOS ANGELES,2017-10-25,34.0536,-118.245,28.3,0.1,0.0,21.48,9.0,0.0,0.0,Clear
LOS ANGELES,2017-10-26,34.0536,-118.245,24.9,0.0,0.0,31.9,13.0,0.0,0.0,Clear
LOS ANGELES,2017-10-27,34.0536,-118.245,22.1,2.5,0.0,51.42,11.0,0.0,0.0,Clear
LOS ANGELES,2017-10-28,34.0536,-118.245,19.1,48.4,0.0,80.11,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-10-29,34.0536,-118.245,18.1,82.4,0.0,81.29,10.0,0.0,0.0,Overcast
LOS ANGELES,2017-10-30,34.0536,-118.245,18.8,95.4,0.0,70.95,9.0,0.0,0.0,Overcast
LOS ANGELES,2017-10-31,34.0536,-118.245,18.3,92.1,0.0,75.71,8.0,0.0,0.0,Overcast
LOS ANGELES,2017-11-01,34.0536,-118.245,18.8,91.8,0.0,69.46,12.0,0.0,0.0,Overcast
LOS ANGELES,2017-11-02,34.0536,-118.245,17.6,89.4,0.0,66.92,10.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2017-11-03,34.0536,-118.245,18.1,44.7,0.0,63.0,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-11-04,34.0536,-118.245,17.7,6.3,0.0,70.74,14.0,0.0,0.0,Clear
LOS ANGELES,2017-11-05,34.0536,-118.245,17.6,44.2,0.0,74.72,10.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-11-06,34.0536,-118.245,17.9,20.2,0.0,68.64,10.0,0.0,0.0,Clear
LOS ANGELES,2017-11-07,34.0536,-118.245,18.4,6.0,0.0,66.54,11.0,0.0,0.0,Clear
LOS ANGELES,2017-11-08,34.0536,-118.245,18.3,3.3,0.0,71.85,13.0,0.0,0.0,Clear
LOS ANGELES,2017-11-09,34.0536,-118.245,17.9,28.8,0.0,76.33,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-11-10,34.0536,-118.245,17.0,36.1,0.0,75.22,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-11-11,34.0536,-118.245,16.4,2.8,0.0,76.47,12.0,0.0,0.0,Clear
LOS ANGELES,2017-11-12,34.0536,-118.245,16.4,5.2,0.0,78.34,8.0,0.0,0.0,Clear
LOS ANGELES,2017-11-13,34.0536,-118.245,16.3,3.9,0.0,71.37,10.0,0.0,0.0,Clear
LOS ANGELES,2017-11-14,34.0536,-118.245,17.6,3.9,0.0,64.02,10.0,0.0,0.0,Clear
LOS ANGELES,2017-11-15,34.0536,-118.245,18.8,4.5,0.0,58.44,11.0,0.0,0.0,Clear
LOS ANGELES,2017-11-16,34.0536,-118.245,19.8,36.0,0.0,55.16,10.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-11-17,34.0536,-118.245,18.7,36.6,0.0,76.44,14.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2017-11-18,34.0536,-118.245,18.1,3.4,0.0,58.77,11.0,0.0,0.0,Clear
LOS ANGELES,2017-11-19,34.0536,-118.245,17.6,2.2,0.0,37.8,10.0,0.0,0.0,Clear
LOS ANGELES,2017-11-20,34.0536,-118.245,16.9,2.7,0.0,45.08,6.0,0.0,0.0,Clear
LOS ANGELES,2017-11-21,34.0536,-118.245,21.1,3.1,0.0,39.21,9.0,0.0,0.0,Clear
LOS ANGELES,2017-11-22,34.0536,-118.245,24.6,0.5,0.0,27.49,9.0,0.0,0.0,Clear
LOS ANGELES,2017-11-23,34.0536,-118.245,24.1,2.0,0.0,35.77,15.0,0.0,0.0,Clear
LOS ANGELES,2017-11-24,34.0536,-118.245,21.0,2.5,0.0,50.44,8.0,0.0,0.0,Clear
LOS ANGELES,2017-11-25,34.0536,-118.245,19.7,17.2,0.0,62.59,7.0,0.0,0.0,Clear
LOS ANGELES,2017-11-26,34.0536,-118.245,16.4,61.5,0.0,83.06,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-11-27,34.0536,-118.245,16.6,31.0,0.0,66.28,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2017-11-28,34.0536,-118.245,16.4,2.9,0.0,56.52,12.0,0.0,0.0,Clear
LOS ANGELES,2017-11-29,34.0536,-118.245,16.3,3.6,0.0,67.31,10.0,0.0,0.0,Clear
LOS ANGELES,2017-11-30,34.0536,-118.245,16.0,2.2,0.0,65.82,10.0,0.0,0.0,Clear
LOS ANGELES,2017-12-01,34.0536,-118.245,16.2,3.7,0.0,69.37,10.0,0.0,0.0,Clear
LOS ANGELES,2017-12-02,34.0536,-118.245,16.3,3.9,0.0,67.9,10.0,0.0,0.0,Clear
LOS ANGELES,2017-12-03,34.0536,-118.245,15.2,11.3,0.0,78.77,11.0,0.0,0.0,Clear
LOS ANGELES,2017-12-04,34.0536,-118.245,16.2,20.7,0.0,42.54,14.0,0.0,0.0,Clear
LOS ANGELES,2017-12-05,34.0536,-118.245,14.6,3.1,0.0,19.89,14.0,0.0,0.0,Clear
LOS ANGELES,2017-12-06,34.0536,-118.245,15.4,2.3,0.0,25.65,9.0,0.0,0.0,Clear
LOS ANGELES,2017-12-07,34.0536,-118.245,16.9,2.2,0.0,23.36,13.0,0.0,0.0,Clear
LOS ANGELES,2017-12-08,34.0536,-118.245,16.4,2.7,0.0,26.56,10.0,0.0,0.0,Clear
LOS ANGELES,2017-12-09,34.0536,-118.245,18.2,4.9,0.0,24.09,7.0,0.0,0.0,Clear
LOS ANGELES,2017-12-10,34.0536,-118.245,18.4,4.4,0.0,21.89,5.0,0.0,0.0,Clear
LOS ANGELES,2017-12-11,34.0536,-118.245,18.6,3.7,0.0,18.56,7.0,0.0,0.0,Clear
LOS ANGELES,2017-12-12,34.0536,-118.245,17.9,1.7,0.0,20.69,7.0,0.0,0.0,Clear
LOS ANGELES,2017-12-13,34.0536,-118.245,16.8,1.3,0.0,29.4,7.0,0.0,0.0,Clear
LOS ANGELES,2017-12-14,34.0536,-118.245,15.9,1.9,0.0,37.13,9.0,0.0,0.0,Clear
LOS ANGELES,2017-12-15,34.0536,-118.245,17.7,4.3,1.0,29.8,10.0,0.0,0.0,Rain
LOS ANGELES,2017-12-16,34.0536,-118.245,14.9,7.6,0.0,62.41,11.0,0.0,0.0,Clear
LOS ANGELES,2017-12-17,34.0536,-118.245,15.7,1.1,0.0,32.07,9.0,0.0,0.0,Clear
LOS ANGELES,2017-12-18,34.0536,-118.245,15.1,1.8,0.0,34.21,11.0,0.0,0.0,Clear
LOS ANGELES,2017-12-19,34.0536,-118.245,13.7,1.3,0.0,59.54,8.0,0.0,0.0,Clear
LOS ANGELES,2017-12-20,34.0536,-118.245,12.2,46.0,1.0,68.47,16.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2017-12-21,34.0536,-118.245,11.7,1.0,0.0,32.14,13.0,0.0,0.0,Clear
LOS ANGELES,2017-12-22,34.0536,-118.245,11.3,1.7,0.0,37.97,10.0,0.0,0.0,Clear
LOS ANGELES,2017-12-23,34.0536,-118.245,12.9,5.2,0.0,40.47,7.0,0.0,0.0,Clear
LOS ANGELES,2017-12-24,34.0536,-118.245,14.1,3.8,0.0,50.85,11.0,0.0,0.0,Clear
LOS ANGELES,2017-12-25,34.0536,-118.245,12.9,3.5,0.0,62.66,7.0,0.0,0.0,Clear
LOS ANGELES,2017-12-26,34.0536,-118.245,12.9,4.8,0.0,71.97,7.0,0.0,0.0,Clear
LOS ANGELES,2017-12-27,34.0536,-118.245,14.7,1.9,0.0,62.28,8.0,0.0,0.0,Clear
LOS ANGELES,2017-12-28,34.0536,-118.245,15.9,1.6,0.0,58.44,8.0,0.0,0.0,Clear
LOS ANGELES,2017-12-29,34.0536,-118.245,17.9,1.9,0.0,37.09,7.0,0.0,0.0,Clear
LOS ANGELES,2017-12-30,34.0536,-118.245,14.2,18.1,0.0,69.7,11.0,0.0,0.0,Clear
LOS ANGELES,2017-12-31,34.0536,-118.245,13.3,16.0,0.0,81.44,10.0,0.0,0.0,Clear
LOS ANGELES,2018-01-01,34.0536,-118.245,13.6,4.7,0.0,76.63,9.0,0.0,0.0,Clear
LOS ANGELES,2018-01-02,34.0536,-118.245,15.8,8.6,0.0,71.43,8.0,0.0,0.0,Clear
LOS ANGELES,2018-01-03,34.0536,-118.245,16.7,9.4,0.0,51.22,5.0,0.0,0.0,Clear
LOS ANGELES,2018-01-04,34.0536,-118.245,16.8,36.3,0.0,59.81,8.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-01-05,34.0536,-118.245,16.5,30.3,0.0,76.77,15.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-01-06,34.0536,-118.245,16.2,46.6,0.0,87.17,7.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-01-07,34.0536,-118.245,17.1,38.0,0.0,80.05,7.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-01-08,34.0536,-118.245,17.2,98.0,9.0,81.37,15.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-01-09,34.0536,-118.245,13.6,77.2,25.0,91.1,16.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-01-10,34.0536,-118.245,13.4,12.6,0.0,81.2,8.0,0.0,0.0,Clear
LOS ANGELES,2018-01-11,34.0536,-118.245,14.4,2.7,0.0,79.24,10.0,0.0,0.0,Clear
LOS ANGELES,2018-01-12,34.0536,-118.245,15.3,5.0,0.0,76.67,5.0,0.0,0.0,Clear
LOS ANGELES,2018-01-13,34.0536,-118.245,19.7,3.8,0.0,38.65,5.0,0.0,0.0,Clear
LOS ANGELES,2018-01-14,34.0536,-118.245,19.3,4.2,0.0,34.16,9.0,0.0,0.0,Clear
LOS ANGELES,2018-01-15,34.0536,-118.245,15.6,4.0,0.0,63.44,12.0,0.0,0.0,Clear
LOS ANGELES,2018-01-16,34.0536,-118.245,15.7,8.7,0.0,76.21,8.0,0.0,0.0,Clear
LOS ANGELES,2018-01-17,34.0536,-118.245,17.3,2.8,0.0,64.1,7.0,0.0,0.0,Clear
LOS ANGELES,2018-01-18,34.0536,-118.245,17.6,3.2,0.0,58.38,8.0,0.0,0.0,Clear
LOS ANGELES,2018-01-19,34.0536,-118.245,14.9,79.1,0.0,78.07,9.0,0.0,0.0,Overcast
LOS ANGELES,2018-01-20,34.0536,-118.245,13.3,12.7,0.0,34.44,16.0,0.0,0.0,Clear
LOS ANGELES,2018-01-21,34.0536,-118.245,11.9,2.8,0.0,38.73,8.0,0.0,0.0,Clear
LOS ANGELES,2018-01-22,34.0536,-118.245,13.2,1.2,0.0,40.74,9.0,0.0,0.0,Clear
LOS ANGELES,2018-01-23,34.0536,-118.245,15.5,0.8,0.0,35.52,10.0,0.0,0.0,Clear
LOS ANGELES,2018-01-24,34.0536,-118.245,16.1,2.3,0.0,36.2,10.0,0.0,0.0,Clear
LOS ANGELES,2018-01-25,34.0536,-118.245,13.2,36.5,0.0,62.12,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-01-26,34.0536,-118.245,13.4,2.6,0.0,48.21,11.0,0.0,0.0,Clear
LOS ANGELES,2018-01-27,34.0536,-118.245,15.6,2.8,0.0,28.11,9.0,0.0,0.0,Clear
LOS ANGELES,2018-01-28,34.0536,-118.245,19.2,1.3,0.0,29.5,9.0,0.0,0.0,Clear
LOS ANGELES,2018-01-29,34.0536,-118.245,21.3,3.9,0.0,25.47,5.0,0.0,0.0,Clear
LOS ANGELES,2018-01-30,34.0536,-118.245,20.3,4.6,0.0,26.11,7.0,0.0,0.0,Clear
LOS ANGELES,2018-01-31,34.0536,-118.245,17.9,1.4,0.0,38.73,9.0,0.0,0.0,Clear
LOS ANGELES,2018-02-01,34.0536,-118.245,17.8,2.7,0.0,46.27,8.0,0.0,0.0,Clear
LOS ANGELES,2018-02-02,34.0536,-118.245,18.8,2.8,0.0,46.6,7.0,0.0,0.0,Clear
LOS ANGELES,2018-02-03,34.0536,-118.245,17.6,1.9,0.0,54.34,9.0,0.0,0.0,Clear
LOS ANGELES,2018-02-04,34.0536,-118.245,17.6,2.2,0.0,57.05,9.0,0.0,0.0,Clear
LOS ANGELES,2018-02-05,34.0536,-118.245,15.9,5.7,0.0,72.29,13.0,0.0,0.0,Clear
LOS ANGELES,2018-02-06,34.0536,-118.245,15.6,38.6,0.0,77.68,9.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-02-07,34.0536,-118.245,17.4,1.8,0.0,60.13,8.0,0.0,0.0,Clear
LOS ANGELES,2018-02-08,34.0536,-118.245,18.4,0.6,0.0,42.05,12.0,0.0,0.0,Clear
LOS ANGELES,2018-02-09,34.0536,-118.245,16.4,19.5,0.0,69.08,8.0,0.0,0.0,Clear
LOS ANGELES,2018-02-10,34.0536,-118.245,15.2,75.7,0.0,74.54,8.0,0.0,0.0,Overcast
LOS ANGELES,2018-02-11,34.0536,-118.245,15.2,7.7,0.0,68.05,23.0,0.0,0.0,Clear
LOS ANGELES,2018-02-12,34.0536,-118.245,13.8,47.7,1.0,66.68,22.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-02-13,34.0536,-118.245,14.4,61.9,0.0,55.61,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-02-14,34.0536,-118.245,15.9,67.0,0.0,56.25,9.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-02-15,34.0536,-118.245,16.1,11.6,0.0,56.92,16.0,0.0,0.0,Clear
LOS ANGELES,2018-02-16,34.0536,-118.245,16.4,2.0,0.0,36.25,18.0,0.0,0.0,Clear
LOS ANGELES,2018-02-17,34.0536,-118.245,16.2,1.2,0.0,40.64,13.0,0.0,0.0,Clear
LOS ANGELES,2018-02-18,34.0536,-118.245,14.2,14.2,0.0,65.08,16.0,0.0,0.0,Clear
LOS ANGELES,2018-02-19,34.0536,-118.245,11.4,25.5,0.0,35.82,20.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-02-20,34.0536,-118.245,10.4,0.0,0.0,28.8,15.0,0.0,0.0,Clear
LOS ANGELES,2018-02-21,34.0536,-118.245,11.6,31.0,0.0,36.52,23.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-02-22,34.0536,-118.245,11.3,17.2,0.0,53.37,17.0,0.0,0.0,Clear
LOS ANGELES,2018-02-23,34.0536,-118.245,10.8,3.7,0.0,37.73,33.0,0.0,0.0,Clear
LOS ANGELES,2018-02-24,34.0536,-118.245,10.8,0.4,0.0,38.52,14.0,0.0,0.0,Clear
LOS ANGELES,2018-02-25,34.0536,-118.245,13.3,0.5,0.0,39.87,12.0,0.0,0.0,Clear
LOS ANGELES,2018-02-26,34.0536,-118.245,12.7,28.8,1.0,52.14,20.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-02-27,34.0536,-118.245,9.8,36.1,0.0,59.24,9.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-02-28,34.0536,-118.245,11.1,10.9,0.0,58.94,10.0,0.0,0.0,Clear
LOS ANGELES,2018-03-01,34.0536,-118.245,12.5,26.6,0.0,64.51,21.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-03-02,34.0536,-118.245,12.2,97.5,9.0,89.98,12.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-03-03,34.0536,-118.245,12.4,74.2,1.0,77.28,23.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-03-04,34.0536,-118.245,11.6,2.6,0.0,58.07,17.0,0.0,0.0,Clear
LOS ANGELES,2018-03-05,34.0536,-118.245,14.8,3.4,0.0,35.16,10.0,0.0,0.0,Clear
LOS ANGELES,2018-03-06,34.0536,-118.245,17.3,4.0,0.0,25.08,13.0,0.0,0.0,Clear
LOS ANGELES,2018-03-07,34.0536,-118.245,15.6,13.7,0.0,40.87,7.0,0.0,0.0,Clear
LOS ANGELES,2018-03-08,34.0536,-118.245,16.0,4.1,0.0,54.21,10.0,0.0,0.0,Clear
LOS ANGELES,2018-03-09,34.0536,-118.245,15.9,27.2,0.0,74.67,10.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-03-10,34.0536,-118.245,14.7,100.0,10.0,90.75,10.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-03-11,34.0536,-118.245,16.2,75.2,1.0,82.5,10.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-03-12,34.0536,-118.245,16.3,71.1,0.0,82.84,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-03-13,34.0536,-118.245,16.6,90.0,1.0,86.24,9.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-03-14,34.0536,-118.245,15.1,73.3,2.0,75.76,16.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-03-15,34.0536,-118.245,14.5,18.7,3.0,62.04,17.0,0.0,0.0,Rain
LOS ANGELES,2018-03-16,34.0536,-118.245,13.2,83.8,3.0,72.76,21.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-03-17,34.0536,-118.245,12.9,40.9,0.0,66.77,19.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-03-18,34.0536,-118.245,12.7,7.3,0.0,61.72,13.0,0.0,0.0,Clear
LOS ANGELES,2018-03-19,34.0536,-118.245,15.9,4.3,0.0,51.46,13.0,0.0,0.0,Clear
LOS ANGELES,2018-03-20,34.0536,-118.245,17.0,52.0,0.0,51.64,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-03-21,34.0536,-118.245,16.0,71.2,10.0,76.12,8.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-03-22,34.0536,-118.245,15.5,96.4,11.0,90.12,11.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-03-23,34.0536,-118.245,15.8,44.3,0.0,80.26,13.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-03-24,34.0536,-118.245,14.4,53.2,0.0,70.61,25.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-03-25,34.0536,-118.245,13.6,21.9,0.0,60.77,22.0,0.0,0.0,Clear
LOS ANGELES,2018-03-26,34.0536,-118.245,15.5,20.7,0.0,35.87,34.0,0.0,0.0,Clear
LOS ANGELES,2018-03-27,34.0536,-118.245,17.8,1.9,0.0,35.2,15.0,0.0,0.0,Clear
LOS ANGELES,2018-03-28,34.0536,-118.245,16.8,1.5,0.0,55.95,13.0,0.0,0.0,Clear
LOS ANGELES,2018-03-29,34.0536,-118.245,15.8,11.9,0.0,75.51,10.0,0.0,0.0,Clear
LOS ANGELES,2018-03-30,34.0536,-118.245,15.6,17.0,0.0,78.24,11.0,0.0,0.0,Clear
LOS ANGELES,2018-03-31,34.0536,-118.245,14.9,54.2,0.0,79.78,8.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-01,34.0536,-118.245,15.3,57.2,0.0,76.5,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-02,34.0536,-118.245,15.9,79.5,0.0,68.24,18.0,0.0,0.0,Overcast
LOS ANGELES,2018-04-03,34.0536,-118.245,16.0,40.1,0.0,73.8,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-04,34.0536,-118.245,14.7,75.7,0.0,82.18,12.0,0.0,0.0,Overcast
LOS ANGELES,2018-04-05,34.0536,-118.245,15.8,51.8,0.0,76.22,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-06,34.0536,-118.245,16.8,6.1,0.0,70.98,13.0,0.0,0.0,Clear
LOS ANGELES,2018-04-07,34.0536,-118.245,17.6,49.6,0.0,76.92,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-08,34.0536,-118.245,17.8,5.7,0.0,67.16,13.0,0.0,0.0,Clear
LOS ANGELES,2018-04-09,34.0536,-118.245,23.1,2.2,0.0,43.69,12.0,0.0,0.0,Clear
LOS ANGELES,2018-04-10,34.0536,-118.245,22.1,3.7,0.0,50.8,13.0,0.0,0.0,Clear
LOS ANGELES,2018-04-11,34.0536,-118.245,18.5,3.3,0.0,64.55,14.0,0.0,0.0,Clear
LOS ANGELES,2018-04-12,34.0536,-118.245,17.1,7.9,0.0,37.65,22.0,0.0,0.0,Clear
LOS ANGELES,2018-04-13,34.0536,-118.245,19.0,0.5,0.0,30.52,14.0,0.0,0.0,Clear
LOS ANGELES,2018-04-14,34.0536,-118.245,20.9,0.2,0.0,27.91,13.0,0.0,0.0,Clear
LOS ANGELES,2018-04-15,34.0536,-118.245,17.7,3.7,0.0,51.75,10.0,0.0,0.0,Clear
LOS ANGELES,2018-04-16,34.0536,-118.245,14.2,4.3,0.0,62.94,31.0,0.0,0.0,Clear
LOS ANGELES,2018-04-17,34.0536,-118.245,15.5,0.5,0.0,39.42,14.0,0.0,0.0,Clear
LOS ANGELES,2018-04-18,34.0536,-118.245,16.1,3.6,0.0,49.74,19.0,0.0,0.0,Clear
LOS ANGELES,2018-04-19,34.0536,-118.245,13.8,35.9,1.0,65.62,24.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-04-20,34.0536,-118.245,15.7,16.7,0.0,67.18,15.0,0.0,0.0,Clear
LOS ANGELES,2018-04-21,34.0536,-118.245,18.5,3.5,0.0,61.51,15.0,0.0,0.0,Clear
LOS ANGELES,2018-04-22,34.0536,-118.245,19.0,3.8,0.0,65.42,17.0,0.0,0.0,Clear
LOS ANGELES,2018-04-23,34.0536,-118.245,16.6,41.4,0.0,78.05,20.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-24,34.0536,-118.245,15.6,28.3,0.0,76.06,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-25,34.0536,-118.245,16.0,43.1,0.0,72.61,18.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-26,34.0536,-118.245,15.8,50.3,0.0,73.67,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-27,34.0536,-118.245,16.0,42.0,0.0,69.72,9.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-28,34.0536,-118.245,16.4,5.9,0.0,68.04,18.0,0.0,0.0,Clear
LOS ANGELES,2018-04-29,34.0536,-118.245,16.2,35.2,0.0,68.48,18.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-04-30,34.0536,-118.245,15.6,78.7,0.0,71.68,20.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-01,34.0536,-118.245,14.1,99.1,1.0,68.85,13.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-05-02,34.0536,-118.245,14.7,83.9,0.0,71.6,15.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-03,34.0536,-118.245,16.4,7.0,0.0,66.83,16.0,0.0,0.0,Clear
LOS ANGELES,2018-05-04,34.0536,-118.245,21.2,2.8,0.0,56.14,21.0,0.0,0.0,Clear
LOS ANGELES,2018-05-05,34.0536,-118.245,21.4,3.8,0.0,54.32,14.0,0.0,0.0,Clear
LOS ANGELES,2018-05-06,34.0536,-118.245,19.0,4.7,0.0,63.87,12.0,0.0,0.0,Clear
LOS ANGELES,2018-05-07,34.0536,-118.245,18.1,11.0,0.0,70.41,13.0,0.0,0.0,Clear
LOS ANGELES,2018-05-08,34.0536,-118.245,18.2,20.0,0.0,73.91,12.0,0.0,0.0,Clear
LOS ANGELES,2018-05-09,34.0536,-118.245,18.3,26.7,0.0,74.28,16.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-05-10,34.0536,-118.245,18.4,41.0,0.0,72.74,10.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-05-11,34.0536,-118.245,16.6,96.7,0.0,74.83,12.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-12,34.0536,-118.245,16.4,89.0,0.0,72.12,8.0,0.0,0.0,"Rain, Overcast"
