name,latitude,longitude,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description
PITTSBURGH,40.438,-79.997,3/16/2018,1.9,-5.6,-1.9,-10.4,53.6,0,0,0,0,54.8,31,307.9,1016.8,63.4,14.6,91.7,7.9,3,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,3/17/2018,3,-6.8,-1.7,-9.5,56.7,0,0,0,0,,12.6,228.1,1015.5,51.4,15.4,42.5,3.5,2,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,3/18/2018,11.2,-4.7,3,-10.2,39.9,0,0,0,0,29.5,16.1,294.7,1016.1,1.6,16,111.2,9.5,4,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,3/19/2018,12.4,-1,5.8,-6.9,41.1,0,0,0,0,,15,76.5,1011.9,18.3,15.9,103.3,9,4,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,3/20/2018,4.9,-1.5,0.8,-5.1,68,3.29,45.83,3.9,1.3,40.4,19.7,65,1007.1,93.8,11.1,30.2,2.7,1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.
PITTSBURGH,40.438,-79.997,3/21/2018,-0.3,-2.6,-1.7,-3.2,90.2,9.02,79.17,9.5,8.8,37.1,24.9,185,1009.1,84.2,4.5,47.8,4.2,2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.
PITTSBURGH,40.438,-79.997,3/22/2018,3.3,-5.6,-1.3,-6.8,68.5,0,0,3.1,14,41.8,23.1,308.5,1020.9,17.6,16,105,9.1,4,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,3/23/2018,3.2,-4.3,-0.4,-7.8,58.6,0,0,0,9.3,39.5,22.5,309.7,1024,38,16,99.8,8.6,4,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,3/24/2018,5,-4.9,0,-7.1,61.4,0,0,0,4.9,40.7,21.2,233.4,1023.9,15.1,16,95.8,8.2,4,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,3/25/2018,4,-5.6,-0.8,-11.7,44.5,0,0,0,1.3,44.2,26.5,64,1028.3,7.2,16,114.3,9.8,4,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,3/26/2018,9.5,-1.1,3.9,-5.1,53.9,0,0,0,0,48,27.4,114.4,1033,11.1,16,263.2,22.7,9,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,3/27/2018,9.1,1.8,5.2,2.2,83.5,13.89,66.67,0,0,36.5,22.3,151,1023.9,81.7,9,17.8,1.6,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.
PITTSBURGH,40.438,-79.997,3/28/2018,12.4,9.3,11.2,11.1,99.3,9.33,91.67,0,0,,11.3,146,1015.5,91.5,5.2,27.4,2.2,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,3/29/2018,17.3,11.4,14,13.4,96.1,10.78,58.33,0,0,35.3,16.7,186.4,1010.4,87.8,8.9,39.8,3.4,2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,3/30/2018,11.6,0.7,3.7,2.3,91.1,6.51,54.17,0,0,40.7,22.7,331.4,1015.7,89.1,13,36.5,3.2,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,3/31/2018,12.8,-2.9,5.1,-0.9,69.5,0,0,0,0,64.2,29.2,170.5,1022.3,40,14.4,105.9,9.2,4,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,4/1/2018,10.1,0.7,6.3,-1.1,62.2,0.58,12.5,4.4,1.5,52.6,26.4,288,1018.6,76.4,15.9,105.9,9.1,4,"Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.
PITTSBURGH,40.438,-79.997,4/2/2018,4.3,-0.4,1.8,-0.8,83.9,4.84,33.33,2.6,5.1,,10.8,125.8,1019.5,80.5,11.1,53.3,4.6,2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.
PITTSBURGH,40.438,-79.997,4/3/2018,13.7,1.8,7.9,6.8,92.4,21.38,62.5,0,0.4,63.2,26.4,133.7,1010.8,85.6,11.1,33.2,2.9,2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,4/4/2018,14.7,-1.1,5.8,1.3,73.9,9.88,29.17,0,0,77.1,45.7,251.5,1008.2,97.3,13.9,47.6,4.1,2,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,4/5/2018,6.5,-2.7,1.4,-7.2,54.7,0,0,0,0,46.2,29.6,266.9,1021.8,83.6,15.3,96.3,8.3,4,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,4/6/2018,13.3,0.8,6.6,-1.8,57.2,1.84,16.67,0.6,0.2,59,33.3,229.3,1011.6,92.1,15.1,69.2,5.9,3,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.
PITTSBURGH,40.438,-79.997,4/7/2018,3.1,-3.2,-0.6,-6.9,65.2,0.91,20.83,0.4,0.7,43.5,22.9,311.1,1016,61,12.9,101,8.8,3,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.
PITTSBURGH,40.438,-79.997,4/8/2018,3.6,-2.4,0,-7.8,56.6,0,0,0,0.1,37.6,20.9,284.3,1017,67.1,16,79.1,6.6,3,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,4/9/2018,0.9,-3.2,-0.6,-4.4,76.2,1.83,37.5,0,0,,14.5,129.1,1020.9,88.5,10.3,44.3,3.8,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.
PITTSBURGH,40.438,-79.997,4/10/2018,5.7,-3.6,1.5,-3.8,70.8,0.21,8.33,0,0,25.9,12.6,249.3,1024,52.9,14.9,80.9,7,4,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning snow or rain.
PITTSBURGH,40.438,-79.997,4/11/2018,12.5,0.9,6.3,-2.3,56,0.02,4.17,0,0,49.2,29.7,218.8,1020,74,16,91.6,7.9,3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,4/12/2018,23.9,8.4,15.8,2.8,43.9,0.12,8.33,0,0,72.4,41.6,212.4,1012.2,53.4,16,113.1,9.7,5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.
PITTSBURGH,40.438,-79.997,4/13/2018,28.3,17.5,22.2,4.1,31.5,0,0,0,0,52.2,30.2,224.5,1010.8,21.2,16,142,12.3,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,4/14/2018,27.1,16.8,21.6,7.2,40.3,0,0,0,0,40.7,23.2,214.7,1010.8,52.7,16,114.5,9.9,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,4/15/2018,23.3,8.2,15.2,9.7,71.1,17.51,33.33,0,0,51,31.5,140.1,1008.1,63.6,14.5,67.5,5.8,2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,4/16/2018,8.1,0.7,4.5,1.9,83.9,16.96,62.5,0,0,57.4,27,230,1004.3,99.7,13.4,43.5,3.7,2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,4/17/2018,2,-1,0.1,-2.8,81.3,1.63,33.33,0,0,50.6,28.5,257.8,1009.9,99.9,11.7,52.8,4.8,2,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
PITTSBURGH,40.438,-79.997,4/18/2018,11.2,-1.1,4.8,-2.4,61.4,0.47,4.17,0,0,,16.3,189.8,1011.1,77.5,15.9,112.6,9.9,4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,4/19/2018,6.8,0.6,3.5,0,79.4,7.82,37.5,0,0,57.4,28.4,328.8,1014.8,81.9,11.8,51.4,4.4,2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.
PITTSBURGH,40.438,-79.997,4/20/2018,11.2,-1.8,4.4,-5.5,51.9,0,0,0,0,51.9,22.1,321,1029,2.4,16,128.5,11.2,4,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,4/21/2018,13.4,0.2,7.1,-4.6,46.1,0,0,0,0,,9.1,207.7,1030.8,15.7,16,107,9.2,4,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,4/22/2018,19.7,7,12.9,-2.3,35.9,0,0,0,0,29.5,16.6,68.5,1026.8,32.4,16,144.4,12.6,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,4/23/2018,21.3,9.4,15.3,3.2,46.1,0,0,0,0,49.8,27.7,123.6,1024.8,19,16,130.8,11.5,4,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,4/24/2018,14.2,9.1,10.8,8.4,85.5,13.67,79.17,0,0,35.3,20.5,103.5,1019.6,99.9,14.5,40.8,3.5,2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,4/25/2018,13.8,7,10.7,9,89.5,0.61,25,0,0,47.4,28.1,193.8,1011.3,96.5,14.6,66.4,5.6,4,"Rain, Overcast",Cloudy skies throughout the day with rain.
PITTSBURGH,40.438,-79.997,4/26/2018,15.8,3.4,9.4,2.2,63.6,0.03,4.17,0,0,33.5,18.7,265.3,1013.1,34.7,16,139.1,11.9,4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,4/27/2018,18.8,7.6,13.1,4.1,55.6,0.23,12.5,0,0,81.8,36.4,145.3,1007.6,47.7,15.9,112,9.8,4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,4/28/2018,13.2,3.9,8.5,2.6,66.7,0.34,16.67,0,0,51.6,27.7,271.1,1011.3,70.1,15.9,94.5,8,4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,4/29/2018,10.3,0.2,4.2,-2.7,63.3,0,0,0,0,43.4,21.8,311.7,1022.7,65.6,16,62.9,5.4,2,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,4/30/2018,19.3,1.7,10.9,-6.1,33,0,0,0,0,42.9,25.5,283.3,1023.6,0,16,150,13.1,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/1/2018,25.8,6.1,17.5,-1.2,30.1,0,0,0,0,35.6,24.5,228.3,1020.9,3.2,16,162.9,14.2,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/2/2018,28.3,13.1,22,6.7,37.6,0,0,0,0,51.6,35.5,212.6,1019.4,18.5,16,161,13.9,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/3/2018,29,19.4,23.5,14.7,59.3,2.76,16.67,0,0,55.7,29.1,226.4,1017,55.7,15.9,119.7,10.3,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/4/2018,25.9,16.8,20.5,15.3,74.2,4.13,29.17,0,0,71.2,41.2,222.7,1014,77.5,15.4,92.4,7.9,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/5/2018,20.5,11.2,15.8,8.7,65.2,0.77,12.5,0,0,,19.5,147.1,1018.8,41.2,15.9,92.9,7.9,3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
PITTSBURGH,40.438,-79.997,5/6/2018,16.4,12,13.4,11.4,88.2,4.36,37.5,0,0,,13.2,75.7,1015,88.5,13.4,50.3,4.2,3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/7/2018,21.5,11.4,16.5,11,72.1,1.06,4.17,0,0,,11.5,62.4,1018.4,83.4,15.3,106,9.2,4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,5/8/2018,24,11.8,18.5,9.3,57.9,0,0,0,0,,14.3,182.8,1020.8,24.3,16,158.4,13.6,5,Partially cloudy,Becoming cloudy in the afternoon.
PITTSBURGH,40.438,-79.997,5/9/2018,26.4,13.8,20.5,10.3,54.2,0,0,0,0,33.5,21.4,172.9,1017.2,28.6,15.9,141.3,12.1,5,Partially cloudy,Becoming cloudy in the afternoon.
PITTSBURGH,40.438,-79.997,5/10/2018,25.7,17.5,21,12.6,59.7,2.52,12.5,0,0,52.5,30.2,241.9,1011,67.1,15.8,123.7,10.7,5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,5/11/2018,18,11.5,15.2,7.9,63.6,0.02,4.17,0,0,25.9,13.3,190.5,1017.9,53.8,16,99.8,8.5,4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,5/12/2018,27.9,10.7,17.7,12.5,73.8,8.33,20.83,0,0,54.2,25.3,185.4,1016.5,52.2,13.8,117.2,10.1,4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
PITTSBURGH,40.438,-79.997,5/13/2018,23.1,13.9,17.5,16.4,93.9,5.6,50,0,0,51.8,14.9,221,1016.6,87.4,7.3,76.5,6.7,3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,5/14/2018,24.5,17.2,19.3,17.9,92.4,8.13,20.83,0,0,53.6,17.2,170.6,1015,66,9.9,78.3,6.8,4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
PITTSBURGH,40.438,-79.997,5/15/2018,27.6,16.2,21.7,17.2,77.7,0.36,4.17,0,0,54.3,28.4,197.8,1012.5,38.8,14,136.4,11.7,5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
PITTSBURGH,40.438,-79.997,5/16/2018,23.4,16.6,20.2,17.1,83.3,10.44,29.17,0,0,33.5,12.8,76.3,1014.6,68.7,14.9,78.7,6.8,3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
PITTSBURGH,40.438,-79.997,5/17/2018,25.4,17.3,20.5,17.5,84.5,7.48,12.5,0,0,,14.1,67.1,1015.7,64.7,10.6,112,9.7,5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,5/18/2018,22.5,17.3,19.3,15.1,77,0,0,0,0,46.5,29.6,84.1,1019.2,63.8,16,79.7,6.8,3,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,5/19/2018,24.8,13.6,18.8,16.3,86,19.28,58.33,0,0,50,19.9,148.4,1015.9,79.8,15.5,107.6,9.3,4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,5/20/2018,23,17.9,20.4,17.1,82.2,0.85,20.83,0,0,35.3,15.8,276.1,1017.6,73.7,15,105.2,9.2,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,5/21/2018,26.7,13.9,20.5,14.4,70.1,0,0,0,0,,9.5,101.2,1020.7,35.6,16,163.5,14,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,5/22/2018,24.7,17.2,20.1,18,88.1,5.23,37.5,0,0,40.7,18.6,218.1,1016.5,80.6,12.8,80.9,7,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/23/2018,22.9,14,18,13.6,77.7,0,0,0,0,33.5,17.4,272,1019.2,65.8,13.9,118,10.4,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,5/24/2018,27,12.4,20.5,9.9,55.1,0,0,0,0,,8.8,140.8,1022.3,5.6,15.9,168,14.4,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/25/2018,29,13.2,22.2,14.4,63.3,0,0,0,0,35.3,16,199.7,1015.6,19.9,15.4,168.1,14.3,6,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/26/2018,28.4,18.5,23.1,17.8,74.4,7.19,16.67,0,0,,11.9,218.4,1011.3,50.8,15.6,130.9,11.3,5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
PITTSBURGH,40.438,-79.997,5/27/2018,27.4,18.5,22.6,19.3,83.1,10.66,25,0,0,,11,251.7,1013.3,74.7,13.3,121,10.4,5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
PITTSBURGH,40.438,-79.997,5/28/2018,29.7,18.5,24.7,19.6,75.3,0,0,0,0,,10.2,157,1015.3,27.9,13.1,155.6,13.5,5,Partially cloudy,Clearing in the afternoon.
PITTSBURGH,40.438,-79.997,5/29/2018,31.4,20.4,25.4,19.5,71.6,0,0,0,0,,18.3,135.4,1015,20.9,15.8,172.1,14.8,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,5/30/2018,27.9,21,24.5,19.8,75.4,0.12,4.17,0,0,37.1,22.1,131.2,1013.1,40.1,15.8,116.8,9.7,5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
PITTSBURGH,40.438,-79.997,5/31/2018,27,22.2,24.2,20.6,80.4,2.02,37.5,0,0,35.3,21.3,182.3,1010.7,66,15.7,99.3,8.5,3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,6/1/2018,24.7,19,21.7,19,85.3,9.55,8.33,0,0,,16.5,203.9,1010.5,81.7,14.9,71.5,6,2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,6/2/2018,25.4,19.5,21.8,18.8,84.3,0.56,8.33,0,0,31.7,18.4,312.2,1011,75.9,12.5,104.8,8.8,4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
PITTSBURGH,40.438,-79.997,6/3/2018,26.4,17.6,20.9,18.2,85.7,16.09,16.67,0,0,55.4,15.8,147.5,1009.7,55.1,14.6,110.6,9.6,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/4/2018,21.2,14.4,18.1,12.4,71.7,0,0,0,0,38.7,20.8,281.3,1010.7,43.6,14.8,121.8,10.4,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/5/2018,21.3,12.3,16.3,11.1,72.4,8.04,29.17,0,0,54.9,30.8,265.8,1009.1,62.7,15.4,87.8,7.6,3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/6/2018,15.5,8.3,12.1,8.8,80.7,0,0,0,0,,12.9,289.6,1014.2,75.9,16,57.3,5,2,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/7/2018,23.5,8.8,16.5,10.7,71.4,0,0,0,0,,11,192.4,1018.9,39.4,13.5,157.8,13.7,5,Partially cloudy,Clearing in the afternoon.
PITTSBURGH,40.438,-79.997,6/8/2018,26.3,15.2,20.6,15.8,74.7,0,0,0,0,,17,152.1,1021,67.6,15.6,119.1,10.3,4,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/9/2018,25.5,18,21.6,18.6,83.8,0,0,0,0,33.5,13.9,111.5,1019.3,57.3,13.2,112.3,10,4,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/10/2018,26.2,17.3,20.1,18.5,91.3,51.18,58.33,0,0,51.8,15.3,109.1,1013.8,88.9,10,89,7.7,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/11/2018,20.4,14,17.2,15.2,89,2.41,25,0,0,27.7,16.2,80.9,1015.4,82.9,13.5,80.9,6.8,2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,6/12/2018,25.6,13.7,19.9,15.5,76.9,0,0,0,0,,16.6,144.6,1017.7,42.6,16,129.1,11.3,5,Partially cloudy,Becoming cloudy in the afternoon.
PITTSBURGH,40.438,-79.997,6/13/2018,26.7,19.5,22,19.5,86.2,7,37.5,0,0,59.2,24.4,221.6,1012.7,87.3,15.2,71.3,6.2,3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/14/2018,25.9,14.9,21.2,10.6,54.1,0,0,0,0,37.1,20.9,296.7,1015.8,11.1,16,171.5,14.7,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,6/15/2018,26.2,13.5,20.4,9.8,52.9,0,0,0,0,35.8,16.7,190.4,1017.4,15.3,16,173.3,15,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,6/16/2018,28,13.1,21.3,15.2,69.7,0,0,0,0,25.9,12.3,132.3,1017.8,40.8,15.3,140,12.2,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/17/2018,30,20,25.3,20.3,75.5,0.12,4.17,0,0,,10.9,182.4,1018.3,52.5,15.3,163.9,14.2,5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
PITTSBURGH,40.438,-79.997,6/18/2018,31.8,22.3,27.4,21.4,71.4,0,0,0,0,46.2,26.8,227.5,1016.3,24.4,15.9,165.3,14.3,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/19/2018,27.2,22.4,25.1,20.6,76.9,0.82,29.17,0,0,35.3,20.5,287.5,1013.1,77.6,15.4,107.6,9.3,4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,6/20/2018,26.4,19.4,22.4,19.9,86.2,42.01,50,0,0,33.5,18.1,158.6,1010.7,74.5,13.8,88.7,7.8,3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/21/2018,24,18.4,21,18.3,85.3,4.7,12.5,0,0,25.9,11.6,173.8,1010,85.6,13.5,95.1,8.2,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,6/22/2018,22.7,16.9,19.6,16.8,84.4,12.9,54.17,0,0,44.8,23.4,110.5,1009.7,89.7,14.7,74.8,6.3,3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,6/23/2018,24.9,17.8,20.9,17.9,83.4,11.37,66.67,0,0,53.4,22.3,189,1008.2,81.2,15.5,110.7,9.5,5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,6/24/2018,25.7,19.1,21.8,17.9,80.1,2.1,33.33,0,0,37.9,25.9,260.8,1011.9,64.8,15.5,132.2,11.3,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/25/2018,24.6,16.9,20.4,15.5,75,0,0,0,0,,13.5,185.1,1019.8,58.3,16,131.5,11.3,4,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/26/2018,24.5,14.6,20,14.6,71.3,0,0,0,0,35.3,21.8,107,1019.9,58.9,16,110.3,9.5,4,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/27/2018,24.7,18.4,21,18.7,86.9,15.45,66.67,0,0,46.4,24.9,185.4,1012.1,91.6,14.3,73.9,6.3,3,"Rain, Overcast",Cloudy skies throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/28/2018,26.6,19.4,22.2,18.7,82.2,2.2,79.17,0,0,27.7,14.4,265.5,1012,64.2,15.5,100,8.6,4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,6/29/2018,30,17.3,24.2,18.5,72.7,0,0,0,0,,10.5,153.4,1017.8,20,14.1,178.4,15.5,5,Clear,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/30/2018,31.2,19.1,25.9,19.4,69.2,0,0,0,0,,12.5,136.5,1018.7,10.6,14.9,172,14.6,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/1/2018,32.4,20.5,26.9,20.8,71.6,0,0,0,0,,15.3,136.6,1017.6,8.7,13.9,177.2,15.3,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/2/2018,31.3,22.3,26.1,21.5,76.6,8.42,20.83,0,0,40.7,19,174.1,1018,43.9,15.8,144.8,12.5,5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,7/3/2018,31.9,20.7,26.3,21.3,76,0.24,41.67,0,0,,12,115.8,1022.2,35.5,15.7,166,14.2,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,7/4/2018,33.4,22,27.2,21.1,71.1,1.33,12.5,0,0,,13.5,142.1,1024.1,30,15.5,160,13.7,5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,7/5/2018,28.4,21.1,24.5,22,86.5,3.27,37.5,0,0,25.9,21.5,175.3,1023.9,54.8,13.7,92.5,7.9,5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,7/6/2018,26.1,18.7,22.3,17.2,75.5,0.2,16.67,0,0,40.6,21.6,273.8,1022.7,55.9,14.9,130.2,11.1,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,7/7/2018,24.8,13.4,19.6,10.3,57.2,0,0,0,0,33.2,18.6,72.8,1026.7,4.1,16,170.6,14.8,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/8/2018,27.8,13.9,21.4,10.6,52.5,0,0,0,0,,13,106.9,1026.5,10.7,16,175,15,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/9/2018,28.7,15.5,22.8,14.7,62.4,0,0,0,0,29.5,17.1,190.9,1023.4,11.3,15.9,172.8,14.9,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/10/2018,29.7,20.5,25.1,18.1,66.5,0.86,20.83,0,0,33.5,15.6,279.4,1017.4,35.6,16,168.5,14.5,5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
PITTSBURGH,40.438,-79.997,7/11/2018,26.8,16.7,22.2,14.1,61.3,0.1,20.83,0,0,29.5,15.4,209,1017.9,22.3,16,149.7,12.8,5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
PITTSBURGH,40.438,-79.997,7/12/2018,27.2,15.9,21.8,11.8,55.2,0,0,0,0,25.9,13.3,61.2,1022.2,10.7,16,168.1,14.4,5,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/13/2018,29.8,16.8,23.8,15.7,61.4,0,0,0,0,,12.1,134.5,1021.7,16.8,16,156.6,13.5,5,Clear,Clear conditions throughout the day.
