name,latitude,longitude,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description
NASHVILLE,36.168,-86.778,2016-02-27,16.6,-1.8,7.8,-2.1,54,0,0,0,0,33.1,20,180.3,1023.1,4.5,16,218.9,18.9,8,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-02-28,20.6,4.3,13.8,-1.8,36.8,0,0,0,0,55.4,34.5,199.8,1016.8,18.9,16,223.9,19.3,8,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-02-29,18.9,8.7,14.1,0.5,41.5,0,0,0,0,42.5,19.6,194.8,1017.4,38.5,16,229.9,19.8,8,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-01,18.8,2.8,9.8,4.6,70.5,11.76,37.5,0,0,55.4,26.8,227.5,1013.6,73.2,14.7,119,10.3,6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-03-02,8.8,0,3.7,-5.1,53.8,2.06,4.17,0,0,37.1,18.7,211.3,1022.6,62.5,16,233.7,20,8,"Snow, Rain, Partially cloudy",Clearing in the afternoon with morning rain or snow.
NASHVILLE,36.168,-86.778,2016-03-03,5.6,2.8,4.3,0.9,79.5,6.56,33.33,0,0,18.4,12.8,114.8,1017.3,91.2,9.4,95.6,7.9,4,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.
NASHVILLE,36.168,-86.778,2016-03-04,9.2,2.6,6.3,3.1,80.4,0,0,0,0,51.8,14.3,199.3,1021.1,81.4,13,160.2,14,6,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-05,18.2,-1,8.2,1.1,66.1,0,0,0,0,40.5,22.4,186.3,1021.4,47.7,10.8,159.5,14,6,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-06,17.8,0.5,9.4,0.4,56.9,0,0,0,0,31.2,12,123,1024.1,46.8,15.3,218.6,19,8,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-07,21.6,9.7,15.7,1,37.8,0,0,0,0,44.4,30.6,174.7,1020.3,79.6,16,147.3,12.8,6,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-08,23.7,10.2,17.4,6.1,48.3,0,0,0,0,39.8,27.4,159.4,1019.9,60.6,16,138.5,12,6,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-03-09,24.9,15.6,20.9,10.2,51.1,0.27,4.17,0,0,56.1,37.8,167.1,1016.8,86.7,15.8,185.4,16,7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
NASHVILLE,36.168,-86.778,2016-03-10,24.2,17.1,19.5,14.1,72.5,15.04,62.5,0,0,47.9,32.3,183.2,1016.2,92.9,13.1,125.7,10.9,5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
